E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
9.5791	9711	gamma	eBrem	-1e+06
	2.3676	9711	-1	EventGenerator/eBrem/
9.6119	9712	e-	EventGenerator	0.065412
9.6119	9712	gamma	eBrem	-1e+06
9.6119	9712	gamma	eBrem	-1e+06
	1.7446	9712	-1	EventGenerator/eBrem/eBrem/
9.5767	9713	e-	EventGenerator	0.066355
9.5767	9713	gamma	eBrem	-1e+06
9.5767	9713	gamma	eBrem	-1e+06
9.5767	9713	gamma	eBrem	-1e+06
9.5767	9713	gamma	eBrem	-1e+06
9.5767	9713	gamma	eBrem	-1e+06
9.5767	9713	e-	phot	-1e+06
	5.3737	9713	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/eBrem/phot/
9.6263	9714	e-	EventGenerator	0.065134
9.6263	9714	gamma	eBrem	-1e+06
9.6263	9714	gamma	eBrem	-1e+06
9.6263	9714	e-	phot	-1e+06
	5.8307	9714	-1	EventGenerator/eBrem/eBrem/phot/
9.642	9715	e-	EventGenerator	0.065231
	1.5789	9715	-1	EventGenerator/
9.3743	9716	e-	EventGenerator	0.065147
9.3743	9716	e-	eIoni	-1e+06
	3.6038	9716	-1	EventGenerator/eIoni/
9.678	9717	e-	EventGenerator	0.065409
9.678	9717	gamma	eBrem	-1e+06
9.678	9717	gamma	eBrem	-1e+06
9.678	9717	e-	phot	-1e+06
	1.3514	9717	-1	EventGenerator/eBrem/eBrem/phot/
9.6125	9718	e-	EventGenerator	0.065579
9.6125	9718	gamma	eBrem	-1e+06
9.6125	9718	gamma	eBrem	-1e+06
	1.215	9718	-1	EventGenerator/eBrem/eBrem/
9.6482	9719	e-	EventGenerator	0.065372
	1.4769	9719	-1	EventGenerator/
9.6649	9720	e-	EventGenerator	0.065351
9.6649	9720	gamma	eBrem	-1e+06
	1.6584	9720	-1	EventGenerator/eBrem/
9.5998	9721	e-	EventGenerator	0.065188
9.5998	9721	gamma	eBrem	-1e+06
	1.8695	9721	-1	EventGenerator/eBrem/
9.6983	9722	e-	EventGenerator	0.06524
9.6983	9722	gamma	eBrem	-1e+06
	1.3734	9722	-1	EventGenerator/eBrem/
8.2765	9723	e-	EventGenerator	0.065322
8.2765	9723	gamma	eBrem	-1e+06
0.30361	9723	gamma	eBrem	0.071271
0.30361	9723	gamma	eBrem	-1e+06
0.30361	9723	e-	phot	-1e+06
0.067674	9723	gamma	eBrem	0.070002
0.067674	9723	e-	phot	-1e+06
	4.4546	9723	-1	EventGenerator/eBrem/eBrem/eBrem/phot/eBrem/phot/
9.6808	9724	e-	EventGenerator	0.065915
9.6808	9724	e-	eIoni	-1e+06
	5.2568	9724	-1	EventGenerator/eIoni/
9.6828	9725	e-	EventGenerator	0.065289
9.6828	9725	e-	eIoni	-1e+06
9.6828	9725	gamma	eBrem	-1e+06
	2.9872	9725	-1	EventGenerator/eIoni/eBrem/
9.5383	9726	e-	EventGenerator	0.06611
9.5383	9726	gamma	eBrem	-1e+06
9.5383	9726	gamma	eBrem	-1e+06
	1.4555	9726	-1	EventGenerator/eBrem/eBrem/
9.6851	9727	e-	EventGenerator	0.065355
9.6851	9727	e-	eIoni	-1e+06
9.6851	9727	gamma	eBrem	-1e+06
	2.4419	9727	-1	EventGenerator/eIoni/eBrem/
9.6645	9728	e-	EventGenerator	0.065172
9.6645	9728	gamma	eBrem	-1e+06
0.26923	9728	gamma	eBrem	0.067653
0.25254	9728	gamma	eBrem	0.068937
0.25254	9728	gamma	eBrem	-1e+06
0.25254	9728	e-	compt	-1e+06
	1.835	9728	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/compt/
9.5322	9729	e-	EventGenerator	0.065356
9.5322	9729	gamma	eBrem	-1e+06
	1.4615	9729	-1	EventGenerator/eBrem/
9.5877	9730	e-	EventGenerator	0.065573
	1.5432	9730	-1	EventGenerator/
9.5838	9731	e-	EventGenerator	0.066357
	1.1997	9731	-1	EventGenerator/
9.6197	9732	e-	EventGenerator	0.065984
9.6197	9732	gamma	eBrem	-1e+06
9.6197	9732	gamma	eBrem	-1e+06
9.6197	9732	gamma	eBrem	-1e+06
9.6197	9732	e-	phot	-1e+06
9.6197	9732	e-	compt	-1e+06
9.6197	9732	e-	phot	-1e+06
	3.0966	9732	-1	EventGenerator/eBrem/eBrem/eBrem/phot/compt/phot/
9.6482	9733	e-	EventGenerator	0.065332
	1.8677	9733	-1	EventGenerator/
9.6357	9734	e-	EventGenerator	0.065206
9.6357	9734	gamma	eBrem	-1e+06
9.6357	9734	gamma	eBrem	-1e+06
	3.6188	9734	-1	EventGenerator/eBrem/eBrem/
9.7055	9735	e-	EventGenerator	0.065193
	1.2527	9735	-1	EventGenerator/
9.5652	9736	e-	EventGenerator	0.065208
2.31	9736	e-	eIoni	0.067603
2.31	9736	gamma	eBrem	-1e+06
0.3808	9736	gamma	eBrem	0.070259
	3.8644	9736	-1	EventGenerator/eIoni/eBrem/eBrem/
9.6566	9737	e-	EventGenerator	0.065343
9.6566	9737	gamma	eBrem	-1e+06
9.6566	9737	gamma	eBrem	-1e+06
9.6566	9737	gamma	eBrem	-1e+06
9.6566	9737	gamma	eBrem	-1e+06
9.6566	9737	e-	compt	-1e+06
9.6566	9737	e-	phot	-1e+06
	5.2341	9737	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/compt/phot/
9.6839	9738	e-	EventGenerator	0.065484
9.6839	9738	gamma	eBrem	-1e+06
9.6839	9738	e-	phot	-1e+06
	2.5906	9738	-1	EventGenerator/eBrem/phot/
9.6409	9739	e-	EventGenerator	0.065324
9.6409	9739	gamma	eBrem	-1e+06
9.6409	9739	gamma	eBrem	-1e+06
9.6409	9739	e-	phot	-1e+06
	1.5266	9739	-1	EventGenerator/eBrem/eBrem/phot/
9.568	9740	e-	EventGenerator	0.065838
	1.2731	9740	-1	EventGenerator/
9.0609	9741	e-	EventGenerator	0.065326
0.49567	9741	gamma	eBrem	0.06514
	1.5299	9741	-1	EventGenerator/eBrem/
9.5335	9742	e-	EventGenerator	0.065424
	2.3514	9742	-1	EventGenerator/
9.6519	9743	e-	EventGenerator	0.065196
9.6519	9743	gamma	eBrem	-1e+06
	3.9631	9743	-1	EventGenerator/eBrem/
9.6406	9744	e-	EventGenerator	0.065306
	1.9206	9744	-1	EventGenerator/
9.6635	9745	e-	EventGenerator	0.065196
9.6635	9745	gamma	eBrem	-1e+06
	1.1072	9745	-1	EventGenerator/eBrem/
9.6821	9746	e-	EventGenerator	0.065945
9.6821	9746	gamma	eBrem	-1e+06
9.6821	9746	gamma	eBrem	-1e+06
	2.8543	9746	-1	EventGenerator/eBrem/eBrem/
9.6197	9747	e-	EventGenerator	0.065177
	1.6413	9747	-1	EventGenerator/
9.6958	9748	e-	EventGenerator	0.065215
9.6958	9748	e-	eIoni	-1e+06
9.6958	9748	gamma	eBrem	-1e+06
	2.316	9748	-1	EventGenerator/eIoni/eBrem/
9.6791	9749	e-	EventGenerator	0.065652
	1.2114	9749	-1	EventGenerator/
9.3299	9750	e-	EventGenerator	0.065463
0.18979	9750	gamma	eBrem	0.068865
	2.3527	9750	-1	EventGenerator/eBrem/
8.3317	9751	e-	EventGenerator	0.065175
1.2686	9751	gamma	eBrem	0.066591
1.2686	9751	gamma	eBrem	-1e+06
1.2686	9751	gamma	eBrem	-1e+06
1.2686	9751	e-	phot	-1e+06
	1.6387	9751	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
9.6344	9752	e-	EventGenerator	0.065193
9.6344	9752	gamma	eBrem	-1e+06
	1.1657	9752	-1	EventGenerator/eBrem/
9.6688	9753	e-	EventGenerator	0.065248
9.6688	9753	gamma	eBrem	-1e+06
9.6688	9753	gamma	eBrem	-1e+06
	1.6839	9753	-1	EventGenerator/eBrem/eBrem/
8.3429	9754	e-	EventGenerator	0.066748
1.2892	9754	e-	eIoni	0.069985
1.2892	9754	gamma	eBrem	-1e+06
1.2892	9754	gamma	eBrem	-1e+06
1.2892	9754	gamma	eBrem	-1e+06
1.2892	9754	e-	phot	-1e+06
1.2892	9754	e-	phot	-1e+06
	5.4494	9754	-1	EventGenerator/eIoni/eBrem/eBrem/eBrem/phot/phot/
9.6806	9755	e-	EventGenerator	0.06634
9.6806	9755	gamma	eBrem	-1e+06
	1.3728	9755	-1	EventGenerator/eBrem/
9.6598	9756	e-	EventGenerator	0.065276
9.6598	9756	gamma	eBrem	-1e+06
	1.5873	9756	-1	EventGenerator/eBrem/
9.5669	9757	e-	EventGenerator	0.065325
9.5669	9757	gamma	eBrem	-1e+06
	1.5474	9757	-1	EventGenerator/eBrem/
9.6767	9758	e-	EventGenerator	0.066078
9.6767	9758	e-	eIoni	-1e+06
9.6767	9758	gamma	eBrem	-1e+06
9.6767	9758	e-	phot	-1e+06
	4.4178	9758	-1	EventGenerator/eIoni/eBrem/phot/
9.6459	9759	e-	EventGenerator	0.065892
9.6459	9759	gamma	eBrem	-1e+06
9.6459	9759	e-	compt	-1e+06
9.6459	9759	e-	phot	-1e+06
	1.9252	9759	-1	EventGenerator/eBrem/compt/phot/
9.6493	9760	e-	EventGenerator	0.065365
9.6493	9760	gamma	eBrem	-1e+06
9.6493	9760	gamma	eBrem	-1e+06
	1.4174	9760	-1	EventGenerator/eBrem/eBrem/
9.5945	9761	e-	EventGenerator	0.065356
9.5945	9761	gamma	eBrem	-1e+06
	1.4971	9761	-1	EventGenerator/eBrem/
9.5959	9762	e-	EventGenerator	0.065289
9.5959	9762	gamma	eBrem	-1e+06
9.5959	9762	gamma	eBrem	-1e+06
9.5959	9762	gamma	eBrem	-1e+06
	1.1616	9762	-1	EventGenerator/eBrem/eBrem/eBrem/
9.7026	9763	e-	EventGenerator	0.065458
	1.5178	9763	-1	EventGenerator/
9.6356	9764	e-	EventGenerator	0.066043
9.6356	9764	gamma	eBrem	-1e+06
9.6356	9764	gamma	eBrem	-1e+06
9.6356	9764	e-	compt	-1e+06
	3.2765	9764	-1	EventGenerator/eBrem/eBrem/compt/
0.77216	9765	gamma	eBrem	0.065118
9.2386	9766	e-	EventGenerator	0.065587
9.2386	9766	gamma	eBrem	-1e+06
9.2386	9766	gamma	eBrem	-1e+06
	1.232	9766	-1	EventGenerator/eBrem/eBrem/
9.4692	9767	e-	EventGenerator	0.065276
9.4692	9767	gamma	eBrem	-1e+06
9.4692	9767	gamma	eBrem	-1e+06
9.4692	9767	e-	phot	-1e+06
	1.5282	9767	-1	EventGenerator/eBrem/eBrem/phot/
9.6606	9768	e-	EventGenerator	0.065153
9.6606	9768	gamma	eBrem	-1e+06
	1.6272	9768	-1	EventGenerator/eBrem/
9.6731	9769	e-	EventGenerator	0.06611
9.6731	9769	gamma	eBrem	-1e+06
	1.3281	9769	-1	EventGenerator/eBrem/
9.6626	9770	e-	EventGenerator	0.065602
9.6626	9770	e-	eIoni	-1e+06
9.6626	9770	gamma	eBrem	-1e+06
	3.7144	9770	-1	EventGenerator/eIoni/eBrem/
7.5452	9771	e-	EventGenerator	0.065361
2.1269	9771	gamma	eBrem	0.065094
2.1269	9771	gamma	eBrem	-1e+06
2.1269	9771	gamma	eBrem	-1e+06
2.1269	9771	gamma	eBrem	-1e+06
	1.4972	9771	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/
9.519	9772	e-	EventGenerator	0.066558
0.16662	9772	gamma	eBrem	0.065336
0.16662	9772	gamma	eBrem	-1e+06
	1.1237	9772	-1	EventGenerator/eBrem/eBrem/
9.5682	9773	e-	EventGenerator	0.065652
	1.3523	9773	-1	EventGenerator/
9.7025	9774	e-	EventGenerator	0.065361
0.65016	9774	gamma	eBrem	0.06762
0.65016	9774	gamma	eBrem	-1e+06
	1.8398	9774	-1	EventGenerator/eBrem/eBrem/
9.6626	9775	e-	EventGenerator	0.065167
9.6626	9775	gamma	eBrem	-1e+06
	1.1541	9775	-1	EventGenerator/eBrem/
9.5113	9776	e-	EventGenerator	0.065188
9.5113	9776	gamma	eBrem	-1e+06
	1.1626	9776	-1	EventGenerator/eBrem/
9.6392	9777	e-	EventGenerator	0.065147
9.6392	9777	gamma	eBrem	-1e+06
9.6392	9777	e-	phot	-1e+06
	2.1409	9777	-1	EventGenerator/eBrem/phot/
9.6212	9778	e-	EventGenerator	0.065413
9.6212	9778	gamma	eBrem	-1e+06
9.6212	9778	gamma	eBrem	-1e+06
9.6212	9778	gamma	eBrem	-1e+06
9.6212	9778	e-	eIoni	-1e+06
9.6212	9778	e-	phot	-1e+06
9.6212	9778	e-	phot	-1e+06
	3.1544	9778	-1	EventGenerator/eBrem/eBrem/eBrem/eIoni/phot/phot/
9.6499	9779	e-	EventGenerator	0.06521
9.6499	9779	gamma	eBrem	-1e+06
9.6499	9779	gamma	eBrem	-1e+06
9.6499	9779	gamma	eBrem	-1e+06
1.8241	9779	gamma	eBrem	0.073072
1.8241	9779	e-	phot	-1e+06
1.8241	9779	e-	phot	-1e+06
	4.26	9779	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/phot/phot/
9.5489	9780	e-	EventGenerator	0.065269
9.5489	9780	gamma	eBrem	-1e+06
9.5489	9780	gamma	eBrem	-1e+06
9.5489	9780	e-	phot	-1e+06
9.5489	9780	e-	phot	-1e+06
	3.1377	9780	-1	EventGenerator/eBrem/eBrem/phot/phot/
9.6612	9781	e-	EventGenerator	0.065556
	2.0693	9781	-1	EventGenerator/
9.6212	9782	e-	EventGenerator	0.065399
9.6212	9782	gamma	eBrem	-1e+06
9.6212	9782	gamma	eBrem	-1e+06
9.6212	9782	e-	phot	-1e+06
	1.5268	9782	-1	EventGenerator/eBrem/eBrem/phot/
9.6047	9783	e-	EventGenerator	0.065713
	1.475	9783	-1	EventGenerator/
9.6168	9784	e-	EventGenerator	0.06587
	1.4598	9784	-1	EventGenerator/
9.1879	9785	e-	EventGenerator	0.065345
9.1879	9785	gamma	eBrem	-1e+06
9.1879	9785	e-	phot	-1e+06
	1.868	9785	-1	EventGenerator/eBrem/phot/
9.6215	9786	e-	EventGenerator	0.065285
9.6215	9786	gamma	eBrem	-1e+06
	1.1597	9786	-1	EventGenerator/eBrem/
9.6124	9787	e-	EventGenerator	0.065264
9.6124	9787	gamma	eBrem	-1e+06
9.6124	9787	gamma	eBrem	-1e+06
9.6124	9787	e-	phot	-1e+06
	3.2909	9787	-1	EventGenerator/eBrem/eBrem/phot/
9.6821	9788	e-	EventGenerator	0.065169
	1.3865	9788	-1	EventGenerator/
9.7077	9789	e-	EventGenerator	0.065221
9.7077	9789	gamma	eBrem	-1e+06
9.7077	9789	gamma	eBrem	-1e+06
9.7077	9789	gamma	eBrem	-1e+06
9.7077	9789	gamma	eBrem	-1e+06
9.7077	9789	e-	phot	-1e+06
9.7077	9789	e-	phot	-1e+06
9.7077	9789	e-	compt	-1e+06
	8.2029	9789	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/phot/phot/compt/
9.6833	9790	e-	EventGenerator	0.065607
9.6833	9790	gamma	eBrem	-1e+06
9.6833	9790	gamma	eBrem	-1e+06
	1.4541	9790	-1	EventGenerator/eBrem/eBrem/
9.4454	9791	e-	EventGenerator	0.066063
9.4454	9791	gamma	eBrem	-1e+06
9.4454	9791	gamma	eBrem	-1e+06
9.4454	9791	e-	compt	-1e+06
9.4454	9791	e-	phot	-1e+06
	2.0287	9791	-1	EventGenerator/eBrem/eBrem/compt/phot/
9.6728	9792	e-	EventGenerator	0.065816
9.6728	9792	gamma	eBrem	-1e+06
9.6728	9792	gamma	eBrem	-1e+06
9.6728	9792	gamma	eBrem	-1e+06
9.6728	9792	e-	compt	-1e+06
9.6728	9792	e-	phot	-1e+06
9.6728	9792	e-	compt	-1e+06
9.6728	9792	e-	phot	-1e+06
	7.0923	9792	-1	EventGenerator/eBrem/eBrem/eBrem/compt/phot/compt/phot/
9.5997	9793	e-	EventGenerator	0.066759
9.5997	9793	gamma	eBrem	-1e+06
	1.9269	9793	-1	EventGenerator/eBrem/
8.4889	9794	e-	EventGenerator	0.065303
8.4889	9794	gamma	eBrem	-1e+06
	1.5627	9794	-1	EventGenerator/eBrem/
9.5865	9795	e-	EventGenerator	0.065227
9.5865	9795	gamma	eBrem	-1e+06
	1.5917	9795	-1	EventGenerator/eBrem/
8.2057	9796	e-	EventGenerator	0.065562
1.2118	9796	gamma	eBrem	0.068146
	1.703	9796	-1	EventGenerator/eBrem/
9.5549	9797	e-	EventGenerator	0.065299
	1.7428	9797	-1	EventGenerator/
9.3982	9798	e-	EventGenerator	0.065532
9.3982	9798	e-	eIoni	-1e+06
9.3982	9798	gamma	eBrem	-1e+06
	2.7295	9798	-1	EventGenerator/eIoni/eBrem/
9.658	9799	e-	EventGenerator	0.065444
9.658	9799	gamma	eBrem	-1e+06
9.658	9799	gamma	eBrem	-1e+06
9.658	9799	e-	phot	-1e+06
9.658	9799	e-	phot	-1e+06
	1.8904	9799	-1	EventGenerator/eBrem/eBrem/phot/phot/
9.3335	9800	e-	EventGenerator	0.065224
0.25127	9800	gamma	eBrem	0.065224
0.25127	9800	gamma	eBrem	-1e+06
0.25127	9800	e-	phot	-1e+06
	1.9699	9800	-1	EventGenerator/eBrem/eBrem/phot/
9.5016	9801	e-	EventGenerator	0.065433
9.5016	9801	gamma	eBrem	-1e+06
9.5016	9801	e-	phot	-1e+06
	1.3759	9801	-1	EventGenerator/eBrem/phot/
9.5956	9802	e-	EventGenerator	0.065865
	1.4062	9802	-1	EventGenerator/
9.6283	9803	e-	EventGenerator	0.065398
9.6283	9803	gamma	eBrem	-1e+06
9.6283	9803	gamma	eBrem	-1e+06
9.6283	9803	gamma	eBrem	-1e+06
9.6283	9803	e-	phot	-1e+06
	2.479	9803	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
9.562	9804	e-	EventGenerator	0.065198
9.562	9804	e-	eIoni	-1e+06
9.562	9804	gamma	eBrem	-1e+06
9.562	9804	e-	phot	-1e+06
9.562	9804	gamma	eBrem	-1e+06
9.562	9804	e-	phot	-1e+06
	3.6474	9804	-1	EventGenerator/eIoni/eBrem/phot/eBrem/phot/
9.6734	9805	e-	EventGenerator	0.06546
	1.2527	9805	-1	EventGenerator/
9.5023	9806	e-	EventGenerator	0.065231
9.5023	9806	gamma	eBrem	-1e+06
9.5023	9806	gamma	eBrem	-1e+06
9.5023	9806	e-	phot	-1e+06
	3.1391	9806	-1	EventGenerator/eBrem/eBrem/phot/
9.6667	9807	e-	EventGenerator	0.065521
	1.5865	9807	-1	EventGenerator/
9.5929	9808	e-	EventGenerator	0.065552
9.5929	9808	gamma	eBrem	-1e+06
	1.9115	9808	-1	EventGenerator/eBrem/
9.6916	9809	e-	EventGenerator	0.065277
9.6916	9809	gamma	eBrem	-1e+06
	1.258	9809	-1	EventGenerator/eBrem/
9.7035	9810	e-	EventGenerator	0.065399
9.7035	9810	gamma	eBrem	-1e+06
9.7035	9810	gamma	eBrem	-1e+06
9.7035	9810	e-	phot	-1e+06
	1.8292	9810	-1	EventGenerator/eBrem/eBrem/phot/
9.6519	9811	e-	EventGenerator	0.065306
9.6519	9811	gamma	eBrem	-1e+06
9.6519	9811	gamma	eBrem	-1e+06
9.6519	9811	gamma	eBrem	-1e+06
9.6519	9811	gamma	eBrem	-1e+06
9.6519	9811	gamma	eBrem	-1e+06
9.6519	9811	e-	phot	-1e+06
9.6519	9811	e-	phot	-1e+06
9.6519	9811	e-	phot	-1e+06
	8.7397	9811	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/eBrem/phot/phot/phot/
9.5863	9812	e-	EventGenerator	0.065506
9.5863	9812	gamma	eBrem	-1e+06
9.5863	9812	gamma	eBrem	-1e+06
9.5863	9812	e-	compt	-1e+06
	4.0531	9812	-1	EventGenerator/eBrem/eBrem/compt/
9.6912	9813	e-	EventGenerator	0.065319
	1.4466	9813	-1	EventGenerator/
9.6298	9814	e-	EventGenerator	0.067125
9.6298	9814	gamma	eBrem	-1e+06
9.6298	9814	gamma	eBrem	-1e+06
9.6298	9814	gamma	eBrem	-1e+06
9.6298	9814	e-	phot	-1e+06
	7.8104	9814	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
9.4997	9815	e-	EventGenerator	0.065273
9.4997	9815	gamma	eBrem	-1e+06
9.4997	9815	e-	phot	-1e+06
	1.3676	9815	-1	EventGenerator/eBrem/phot/
9.639	9816	e-	EventGenerator	0.065131
3.6527	9816	e-	eIoni	0.069203
3.6527	9816	gamma	eBrem	-1e+06
	4.0043	9816	-1	EventGenerator/eIoni/eBrem/
9.6204	9817	e-	EventGenerator	0.065226
9.6204	9817	gamma	eBrem	-1e+06
9.6204	9817	gamma	eBrem	-1e+06
9.6204	9817	gamma	eBrem	-1e+06
9.6204	9817	gamma	eBrem	-1e+06
9.6204	9817	e-	compt	-1e+06
9.6204	9817	e-	phot	-1e+06
	4.3292	9817	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/compt/phot/
9.6588	9818	e-	EventGenerator	0.065234
	1.2947	9818	-1	EventGenerator/
9.6617	9819	e-	EventGenerator	0.065706
9.6617	9819	gamma	eBrem	-1e+06
0.26349	9819	gamma	eBrem	0.07516
	2.4273	9819	-1	EventGenerator/eBrem/eBrem/
9.3581	9820	e-	EventGenerator	0.065633
0.30166	9820	gamma	eBrem	0.066323
0.30166	9820	gamma	eBrem	-1e+06
0.30166	9820	gamma	eBrem	-1e+06
0.30166	9820	gamma	eBrem	-1e+06
0.30166	9820	e-	phot	-1e+06
0.30166	9820	e-	phot	-1e+06
0.30166	9820	e-	phot	-1e+06
0.30166	9820	e-	phot	-1e+06
	7.4496	9820	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/phot/phot/phot/phot/
9.6495	9821	e-	EventGenerator	0.065191
9.6495	9821	gamma	eBrem	-1e+06
9.6495	9821	e-	eIoni	-1e+06
9.6495	9821	gamma	eBrem	-1e+06
	5.2551	9821	-1	EventGenerator/eBrem/eIoni/eBrem/
9.5704	9822	e-	EventGenerator	0.065498
9.5704	9822	gamma	eBrem	-1e+06
	1.7185	9822	-1	EventGenerator/eBrem/
9.4362	9823	e-	EventGenerator	0.065729
9.4362	9823	gamma	eBrem	-1e+06
9.4362	9823	gamma	eBrem	-1e+06
9.4362	9823	gamma	eBrem	-1e+06
9.4362	9823	gamma	eBrem	-1e+06
9.4362	9823	gamma	eBrem	-1e+06
9.4362	9823	e-	phot	-1e+06
	5.8656	9823	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/eBrem/phot/
9.6093	9824	e-	EventGenerator	0.065655
9.6093	9824	gamma	eBrem	-1e+06
9.6093	9824	gamma	eBrem	-1e+06
9.6093	9824	e-	phot	-1e+06
	1.4387	9824	-1	EventGenerator/eBrem/eBrem/phot/
8.8326	9825	e-	EventGenerator	0.065234
0.83187	9825	gamma	eBrem	0.065175
0.83187	9825	gamma	eBrem	-1e+06
0.83187	9825	gamma	eBrem	-1e+06
0.83187	9825	e-	phot	-1e+06
	1.5116	9825	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
9.6789	9826	e-	EventGenerator	0.065134
9.6789	9826	gamma	eBrem	-1e+06
9.6789	9826	gamma	eBrem	-1e+06
	4.1496	9826	-1	EventGenerator/eBrem/eBrem/
9.7008	9827	e-	EventGenerator	0.06527
9.7008	9827	gamma	eBrem	-1e+06
9.7008	9827	gamma	eBrem	-1e+06
9.7008	9827	e-	phot	-1e+06
	2.7038	9827	-1	EventGenerator/eBrem/eBrem/phot/
9.6167	9828	e-	EventGenerator	0.065246
	1.5706	9828	-1	EventGenerator/
9.5115	9829	e-	EventGenerator	0.065872
9.5115	9829	gamma	eBrem	-1e+06
	2.7514	9829	-1	EventGenerator/eBrem/
9.5213	9830	e-	EventGenerator	0.065262
0.077565	9830	gamma	eBrem	0.065131
0.077565	9830	gamma	eBrem	-1e+06
0.077565	9830	gamma	eBrem	-1e+06
0.077565	9830	gamma	eBrem	-1e+06
0.077565	9830	gamma	eBrem	-1e+06
0.077565	9830	e-	compt	-1e+06
0.077565	9830	e-	phot	-1e+06
	6.2877	9830	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/eBrem/compt/phot/
9.5696	9831	e-	EventGenerator	0.06568
0.13258	9831	gamma	eBrem	0.065259
0.13258	9831	gamma	eBrem	-1e+06
0.13258	9831	gamma	eBrem	-1e+06
0.13258	9831	gamma	eBrem	-1e+06
0.13258	9831	gamma	eBrem	-1e+06
0.13258	9831	gamma	eBrem	-1e+06
0.13258	9831	gamma	eBrem	-1e+06
0.13258	9831	e-	phot	-1e+06
0.13258	9831	e-	phot	-1e+06
0.13258	9831	e-	phot	-1e+06
0.13258	9831	e-	phot	-1e+06
	5.8787	9831	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/eBrem/eBrem/eBrem/phot/phot/phot/phot/
9.6714	9832	e-	EventGenerator	0.065334
	2.1012	9832	-1	EventGenerator/
9.694	9833	e-	EventGenerator	0.065863
	1.5183	9833	-1	EventGenerator/
9.6748	9834	e-	EventGenerator	0.065235
9.6748	9834	e-	eIoni	-1e+06
	2.5625	9834	-1	EventGenerator/eIoni/
9.6771	9835	e-	EventGenerator	0.067035
9.6771	9835	gamma	eBrem	-1e+06
	1.2167	9835	-1	EventGenerator/eBrem/
9.5698	9836	e-	EventGenerator	0.066259
9.5698	9836	gamma	eBrem	-1e+06
9.5698	9836	gamma	eBrem	-1e+06
9.5698	9836	gamma	eBrem	-1e+06
9.5698	9836	e-	phot	-1e+06
9.5698	9836	e-	phot	-1e+06
	2.5451	9836	-1	EventGenerator/eBrem/eBrem/eBrem/phot/phot/
9.6884	9837	e-	EventGenerator	0.065203
9.6884	9837	gamma	eBrem	-1e+06
9.6884	9837	gamma	eBrem	-1e+06
9.6884	9837	gamma	eBrem	-1e+06
9.6884	9837	gamma	eBrem	-1e+06
	1.9824	9837	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/
9.6324	9838	e-	EventGenerator	0.065146
9.6324	9838	gamma	eBrem	-1e+06
9.6324	9838	gamma	eBrem	-1e+06
9.6324	9838	gamma	eBrem	-1e+06
9.6324	9838	gamma	eBrem	-1e+06
9.6324	9838	e-	phot	-1e+06
9.6324	9838	e-	phot	-1e+06
9.6324	9838	e-	phot	-1e+06
	1.8725	9838	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/phot/phot/phot/
9.5273	9839	e-	EventGenerator	0.06599
	2.7799	9839	-1	EventGenerator/
8.4357	9840	e-	EventGenerator	0.065399
	1.9885	9840	-1	EventGenerator/
9.6821	9841	e-	EventGenerator	0.06572
9.6821	9841	gamma	eBrem	-1e+06
9.6821	9841	gamma	eBrem	-1e+06
9.6821	9841	e-	eIoni	-1e+06
9.6821	9841	gamma	eBrem	-1e+06
9.6821	9841	e-	phot	-1e+06
	3.4711	9841	-1	EventGenerator/eBrem/eBrem/eIoni/eBrem/phot/
9.6461	9842	e-	EventGenerator	0.065304
9.6461	9842	gamma	eBrem	-1e+06
	1.4937	9842	-1	EventGenerator/eBrem/
9.604	9843	e-	EventGenerator	0.065259
	1.5915	9843	-1	EventGenerator/
9.6427	9844	e-	EventGenerator	0.065706
9.6427	9844	e-	eIoni	-1e+06
	1.7789	9844	-1	EventGenerator/eIoni/
9.6828	9845	e-	EventGenerator	0.065422
	1.4812	9845	-1	EventGenerator/
9.6476	9846	e-	EventGenerator	0.065189
	1.2328	9846	-1	EventGenerator/
9.6716	9847	e-	EventGenerator	0.065189
	1.8259	9847	-1	EventGenerator/
9.6439	9848	e-	EventGenerator	0.06522
9.6439	9848	gamma	eBrem	-1e+06
9.6439	9848	e-	compt	-1e+06
	2.9083	9848	-1	EventGenerator/eBrem/compt/
9.6639	9849	e-	EventGenerator	0.065836
	1.2644	9849	-1	EventGenerator/
9.5844	9850	e-	EventGenerator	0.065502
